295,Warlock, Paladin, Fire, Wolf, Wolf, Fury, Empyrean Oblivion Fireball, Flight, Troll, Spider, Firebreath, Earth Knight Orc, Light Thief Oni of the Border, Chimeric Bow, Earth Rogue Cyclops, Dark Knight Griffin, Gloom Potion, Age, Warlock, Magi, Dark Fighter Elf of the Arctic Blizzards, Assault, Wolf, Rage, Spider, Zealous Corpse Frenzy, Gravitation, Earth Merchant Goblin, Troll, Cataclysmic Flight, Spider, Helm, Warlock, Shrink, Shade, Frozen King Cyclops, Death Rogue Orc, Fireball, Age, Snow Undead Dragon of Hate, Ardent Frigid Maelstrom, Sorrow Shrink, Lunar Wall, Wolf, Eagle]
292,Frigid Gloves, Lightning, Berserker, Spider, Troll, Strength, Shade, Agony, Irate Gloom Alacrity, Infuriate, Urgent Lunar Flight, Zealous Sorrow Burst, Eagle, Light King Orc, Warlock, Death Warrior Goblin, Sorrow, Shrink, Tempest, Frigid Blight, Dark King Kraken, Assault, Wolf, Rage, Invert, Corpse Belt, Light Warrior Kraken, Skin-Walker, Frenzy, Flight, Warlock, Shrink, Wolf, Gloom Wall, Wolf, Instant Cataclysmic Shrink, Snow Monk Orc, Age, Fairy, Warlock, Wolf, Stun, Frenzy, Fairy, Freeze]
293,Paladin, Firebreath, Fairy, Urgent Oblivion Invert, Earth Merchant Griffin, Drain, Earth Nameless Phoenix of the Shadows, Skin-Walker, Age, Warlock, Aura Monk Kraken, Aura Thief Goblin, Wolf, Snow Knight Cyclops, Nimble Ice, Spider, Frigid Pendant, Pendant, Shield, Aura Fighter Cyclops, Warlock, Dark Rogue Oni of the Golden Palace, Irate Lunar Rage, Eagle, Magi, Shade, Death Rogue Goblin, Ghoul, Fire, Heal, Stricken, Ghoul, Snow Lord Hydra, Frozen Lord Griffin, Forged Strength, Oblivion Sorrow, Clever Shimmering Fireball, Lethargy, Troll, Earth Assassin Griffin, Paladin, Magi, Earth Merchant Goblin, Flight, Urgent Oblivion Invert]
290,Earth Nameless Dragon of the Shadows, Snow Monk Kraken, Frost, Alacrity, Berserker, Zealous Necro Ice, Corpse Lethargy, Magi, Berserker, Apocalypse Reanimate, Snow Queen Cyclops, Ghoul, Bow, Shimmering Age, Frozen Queen Hydra, Lightning, Berserker, Dark Fighter Ogre of the Eastern Skies, Aura Merchant Cyclops, Spider, Bow, Solar Scythe, Stricken, Stun, Amulet, Dark Vortex, Frozen Assassin Orc, Empyrean Forged Age, Light Priest Kraken, Zealous Necro Pendant, Earth Fighter Cyclops, Troll, Aura Rogue Griffin, Snow Queen Hydra, Drain, Dark Monk Griffin, Fairy, Fury, Vortex, Victory Tome, Troll, Paladin, Aura Fighter Kraken, Snow Merchant Kraken, Lethargy]
291,Wolf, Snow Undead Kraken, Spider, Warlock, Magi, Empyrean Forged Fury, Wolf, Light Warrior Goblin, Clever Shimmering Lethargy, Wall, Firebreath, Aura Queen Orc, Ardent Shimmering Stricken, Corpse Deathgrip, Potent Sorrow Tempest, Victory Drain, Lunar Firebreath, Paladin, Berserker, Aura Ancient Wizard of the Light, Frozen Priest Cyclops, Greaves, Frozen Ancient Wizard of the Void, Frozen Thief Griffin, Freeze, Mighty Grim Invert, Shrink, Invert, Infuriate, Instant Victory Gloves, Dark Warrior Griffin, Miracle Shrink, Stricken, Urgent Lunar Flight, Heal, Stricken, Death King Ogre of the Border, Blight, Ring, Berserker, Berserker, Potion, Snow Warrior Griffin, Earth Undead Griffin, Nature Frenzy]
3773,Helmet, Warlock, Ghoul, Fairy, Irate Necro Lightning, Deathgrip, Grim Heal, Haste, Belt, Magi, Firebreath, Necro Age, Drain, Miracle Shield, Lethargy, Lunar Wall, Frozen Merchant Orc, Eagle, Earth Assassin Ogre of the Mountains, Light Assassin Orc, Spider, Haste, Dire Necro Vortex, Wolf, Dire Grim Fire, Magi, Aura Ancient Wizard of the Light, Death Queen Kraken, Eagle, Ghoul, Snow Priest Cyclops, Shrink, Zealous Solar Infuriate, Burst, Age, Clever Chimeric Shield, Pendant, Frigid Haste, Snow Priest Ogre of the Frozen Castle, Berserker, Ghoul, Skin-Walker, Berserker, Necro Agony, Urgent Cataclysmic Flight]
3772,Burn, Death Fighter Kraken, Invert, Firebreath, Greaves, Dark Monk Orc, Potent Nature Gloves, Haste, Fire, Ghoul, Greaves, Flight, Snow Rogue Cyclops, Eagle, Dark Sigil, Troll, Warlock, Ardent Dark Shield, Aura King Hydra, Pandemonium, Magi, Blight, Wolf, Dire Chimeric Firebreath, Fury, Sigil, Helmet, Life Reanimate, Bow, Gauntlet, Dire Nature Sorrow, Ice, Wolf, Aura Lord Giant of the Mountains, Blight, Fairy, Spider, Drain, Magi, Stun, Wolf, Wall, Strength, Corpse Strength, Troll]
3771,Light Time Phoenix of the Sky, Earth Nameless Phoenix of the Shadows, Greaves, Freeze, Light Nameless Phoenix of the Sky, Instant Gloom Maelstrom, Paladin, Clever Oblivion Haste, Alacrity, Nimble Haste, Earth King Orc, Shield, Shrink, Firebreath, Potent Lunar Shrink, Death Chaos Wizard of the Dead, Snow Knight Hydra, Shrink, Cataclysmic Shrink, Death Fighter Oni of the Mountains, Berserker, Life Drain, Dark Chaos Demon of Illusion, Grim Shade, Aura Time Dragon of the Light, Mighty Cataclysmic Amulet, Stun, Eagle, Freeze, Death Merchant Orc, Light Undead Phoenix of the Sky, Zealous Dark Alacrity, Earth Warrior Cyclops, Clever Victory Pandemonium, Solar Tempest, Necro Lethargy, Fire, Fairy, Cataclysmic Frenzy, Wolf, Urgent Hateful Agony, Burn, Spider, Sorrow Stun, Solar Scepter]
3770,Ghoul, Frozen Lord Orc, Sorrow, Shrink, Warlock, Magi, Snow Thief Goblin, Wolf, Freeze, Life Freeze, Dark Queen Orc, Drain, Fairy, Troll, Dire Solar Age, Staff, Fairy, Snow Fighter Kraken, Necro Stun, Berserker, Rage, Wolf, Ardent Forged Torment, Vortex, Light Thief Hydra, Snow Knight Elf of the Low Hills, Zealous Frigid Gale, Eagle, Urgent Dark Torment, Ghoul, Sorrow Shield, Burst, Frozen Warrior Cyclops, Snow Merchant Cyclops, Warlock, Ghoul, Ring, Alacrity, Snow Lord Ogre of the Mountains, Age, Irate Sorrow Alacrity, Snow Undead Dragon of Hate, Dire Shimmering Scythe, Shimmering Frost, Gloves]
3777,Freeze, Aura Warrior Cyclops, Ice, Nature Helmet, Light Fighter Griffin, Aura Lord Orc, Light King Griffin, Magi, Urgent Forged Agony, Fairy, Irate Victory Blight, Troll, Revive, Death Lord Goblin, Shade, Frigid Invisibility, Instant Nimble Drain, Fairy, Lunar Flight, Flight, Earth Rogue Ogre of the Eastern Skies, Snow Time Phoenix of Hate, Paladin, Hateful Cloak, Snow Lord Giant of the Golden Palace, Death Ancient Demon of the Dead, Age, Paladin, Death Lord Orc, Ring, Ghoul, Paladin, Solar Assault, Wall, Lunar Ice, Snow Lord Goblin, Frenzy, Paladin, Burst, Ghost Wand, Eagle, Agony, Stun, Sorrow, Dire Grim Shade]
3776,Shimmering Potion, Burn, Fairy, Dark Grand Demon of Illusion, Ghoul, Dire Life Shade, Potion, Oblivion Helmet, Hateful Ghost Wand, Earth Knight Cyclops, Mighty Necro Reanimate, Spider, Haste, Skin-Walker, Ghoul, Torment, Shield, Skin-Walker, Troll, Ghoul, Berserker, Fury, Corpse Lethargy, Fairy, Urgent Nimble Invert, Frozen Monk Dwarf of the Frozen Castle, Lethargy, Blight, Frost, Dire Lunar Wall, Frenzy, Irate Gloom Alacrity, Death Nameless Dragon of the Dead, Solar Gloves, Heal, Empyrean Dark Firebreath, Maelstrom, Urgent Forged Agony, Nature Agony, Fairy, Magi, Shield, Magi, Dark Merchant Orc, Lethargy]
3775,Gale, Warlock, Frozen Queen Hydra, Belt, Flight, Ghoul, Frigid Fireball, Warlock, Victory Fire, Spider, Death Grand Demon of the Dead, Frigid Haste, Pandemonium, Magi, Troll, Aura Lord Giant of the Black Stone, Snow Lord Kraken, Age, Dire Frigid Shade, Dark Grand Demon of Illusion, Ice, Blight, Cataclysmic Helm, Deathgrip, Frozen Grand Demon of the Void, Warlock, Ardent Nature Frenzy, Berserker, Maelstrom, Dark Revive, Skin-Walker, Frost, Flight, Ghoul, Lethargy, Shield, Agony, Bracers, Frigid Drain, Troll, Spider, Fairy, Paladin, Boots, Hateful Age]
3774,Solar Ghost Wand, Irate Hateful Deathgrip, Fury, Wolf, Fire, Haste, Burn, Snow Priest Goblin, Potent Grim Divine Robe, Spider, Dark Rogue Griffin, Rage, Drain, Berserker, Snow Fighter Orc, Fury, Cataclysmic Firebreath, Bow, Belt, Lightning, Troll, Frost, Berserker, Ardent Grim Stun, Magi, Ice, Necro Hypnosis, Miracle Stun, Invert, Urgent Solar Bow, Zealous Cataclysmic Bracers, Shimmering Deathgrip, Fairy, Paladin, Fairy, Reanimate, Miracle Ice, Rage, Invert, Earth Undead Phoenix of the Shadows, Frenzy, Alacrity, Helmet, Snow Queen Goblin, Paladin]
2147,Victory Fury, Fairy, Blight, Age, Age, Spider, Warlock, Earth King Cyclops, Shrink, Age, Stun, Paladin, Haste, Warlock, Flight, Spider, Boots, Agony, Frozen Undead Cyclops, Light Knight Elf of the Golden Palace, Heal, Berserker, Dark Knight Kraken, Magi, Shade, Frozen Assassin Oni of the Eternal Land, Potent Sorrow Scepter, Spider, Ghoul, Blight, Eagle, Torment, Ghoul, Irate Victory Helmet, Death Queen Goblin, Death Queen Griffin, Burn, Skin-Walker, Urgent Frigid Greaves, Urgent Dark Flight, Shade, Blight, Light Assassin Cyclops, Lethargy, Oblivion Haste]
3779,Tempest, Ghoul, Ring, Aura Knight Ogre of the Eastern Skies, Snow Rogue Cyclops, Paladin, Gravitation, Berserker, Miracle Firebreath, Gale, Spider, Warlock, Eagle, Earth King Elf of the Swamp, Sorrow Ice, Troll, Aura Undead Ogre of the Golden Palace, Clever Victory Gauntlet, Fairy, Gale, Dark King Elf of the Low Hills, Mighty Miracle Flight, Troll, Firebreath, Earth Monk Orc, Infuriate, Maelstrom, Warlock, Fairy, Ghoul, Skin-Walker, Nimble Greaves, Frost, Fairy, Wolf, Warlock, Earth Merchant Cyclops, Magi, Wolf, Frenzy, Death Knight Dwarf of the Golden Palace, Alacrity, Mighty Necro Agony, Agony, Fireball]
3778,Spider, Helm, Dark Assassin Hydra, Amulet, Skin-Walker, Frigid Invert, Zealous Victory Blight, Eagle, Tome, Agony, Nimble Invert, Warlock, Invert, Spider, Troll, Empyrean Miracle Helm, Paladin, Strength, Wolf, Lethargy, Snow Priest Elf of the Polar Woods, Oblivion Helm, Fairy, Infuriate, Earth Monk Giant of the Golden Palace, Magi, Haste, Light King Hydra, Lethargy, Frost, Aura Merchant Dwarf of the Bright Mountains, Troll, Potent Hateful Scepter, Magi, Bracers, Fairy, Firebreath, Invert, Dark Undead Orc, Tome, Light Priest Griffin, Death Rogue Goblin, Nimble Haste, Skin-Walker, Pandemonium]
270,Wolf, Frozen Assassin Hydra, Dark Priest Cyclops, Eagle, Berserker, Ardent Victory Haste, Shimmering Strength, Death Knight Oni of the Arctic Blizzards, Troll, Light Lord Orc, Berserker, Nature Deathgrip, Troll, Stun, Eagle, Agony, Eagle, Berserker, Lunar Bow, Lethargy, Earth Assassin Griffin, Death Ancient Demon of the Dead, Eagle, Lethargy, Reanimate, Invert, Spider, Berserker, Troll, Troll, Earth Rogue Dwarf of the Mountains, Dark Undead Hydra, Death Knight Kraken, Maelstrom, Dark Time Dragon of Illusion, Aura Knight Cyclops, Ardent Frigid Haste, Aura Priest Orc, Light Ancient Wizard of the Sky, Berserker, Warlock, Sorrow Assault, Dark King Giant of the Frozen Castle, Shield, Snow Priest Kraken]
271,Lethargy, Troll, Troll, Berserker, Stun, Fire, Fireball, Troll, Ghoul, Victory Torment, Frozen Thief Giant of the Swamp, Wall, Assault, Frozen Ancient Demon of the Void, Frozen Warrior Cyclops, Light Ancient Demon of the Sky, Frozen Fighter Dwarf of the Arctic Blizzards, Troll, Warlock, Drain, Earth Chaos Wizard of the Shadows, Bracers, Forged Strength, Deathgrip, Staff, Gravitation, Invisibility, Warlock, Gravitation, Apocalypse Scepter, Gloom Tome, Frozen Assassin Elf of the Black Stone, Oblivion Invert, Irate Life Blight, Magi, Burst, Dark Merchant Giant of the Black Stone, Troll, Freeze, Tempest, Paladin, Age, Fairy, Blight, Spider]
272,Fairy, Troll, Magi, Troll, Irate Solar Infuriate, Dark Shield, Life Blight, Irate Dark Alacrity, Magi, Frozen Thief Oni of the Frozen Castle, Snow Rogue Giant of the Mountains, Warlock, Lethargy, Agony, Paladin, Revive, Aura Priest Ogre of the Polar Woods, Wolf, Earth Lord Griffin, Dark Fighter Cyclops, Warlock, Victory Haste, Ghoul, Shimmering Agony, Helm, Haste, Fairy, Aura Merchant Giant of the Swamp, Warlock, Drain, Dark Knight Goblin, Light Undead Oni of the West, Frigid Drain, Eagle, Dark Warrior Griffin, Miracle Shield, Alacrity, Aura Lord Hydra, Magi, Lunar Sword, Shrink, Berserker, Oblivion Ice, Earth Lord Goblin, Lethargy]
273,Magi, Frozen Rogue Giant of the Low Hills, Frost, Snow Queen Cyclops, Agony, Magi, Ghoul, Amulet, Warlock, Ice, Fire, Snow Lord Cyclops, Warlock, Paladin, Lunar Shrink, Skin-Walker, Wolf, Earth Priest Elf of the Golden Palace, Invisibility, Troll, Alacrity, Fairy, Fairy, Shield, Strength, Paladin, Wall, Agony, Dark Rogue Orc, Corpse Age, Gravitation, Death Rogue Elf of the Eastern Skies, Death Thief Griffin, Alacrity, Age, Wolf, Earth Knight Elf of the Bright Mountains, Eagle, Shrink, Fairy, Spider, Haste, Spider, Ghoul, Instant Hateful Revive]
274,Paladin, Dark Chaos Demon of Illusion, Frozen Fighter Cyclops, Fireball, Dire Solar Age, Fire, Frozen Lord Goblin, Mighty Chimeric Flight, Instant Lunar Maelstrom, Shrink, Shade, Vortex, Fire, Cloak, Invert, Clever Chimeric Frost, Instant Shimmering Strength, Invert, Urgent Frigid Fireball, Stricken, Aura Thief Goblin, Frozen Thief Goblin, Eagle, Skin-Walker, Wolf, Light Assassin Ogre of the Mountains, Wolf, Haste, Magi, Light Lord Ogre of the Bright Mountains, Magi, Reanimate, Staff, Strength, Shade, Stun, Urgent Necro Hypnosis, Dire Life Shade, Spider, Dark Knight Griffin, Gale, Death Undead Phoenix of the Dead, Light Merchant Hydra, Solar Lightning, Light Monk Kraken]
275,Skin-Walker, Magi, Magi, Sword, Shade, Earth Fighter Cyclops, Freeze, Frozen Priest Cyclops, Shield, Fairy, Instant Life Gravitation, Mighty Chimeric Flight, Necro Pendant, Paladin, Clever Lunar Burst, Eagle, Spider, Drain, Grim Freeze, Instant Nature Strength, Alacrity, Eagle, Warlock, Berserker, Fairy, Aura Monk Elf of the Plains, Dark Fighter Goblin, Dire Miracle Shield, Frozen Chaos Wizard of the Void, Age, Invisibility, Spider, Corpse Frost, Aura Knight Hydra, Berserker, Aura Fighter Orc, Staff, Hateful Stricken, Alacrity, Wolf, Frost, Nimble Wall, Haste, Empyrean Sorrow Shield, Paladin]
276,Eagle, Troll, Agony, Flight, Forged Sigil, Paladin, Nature Burn, Clever Miracle Reanimate, Death Queen Giant of the Mountains, Potent Forged Strength, Magi, Fireball, Snow Undead Elf of the Magical Forest, Dire Lunar Firebreath, Lethargy, Corpse Scythe, Light Queen Goblin, Shield, Miracle Helmet, Gloves, Urgent Oblivion Invert, Ardent Cataclysmic Shield, Light Lord Hydra, Skin-Walker, Wolf, Wolf, Ghoul, Invert, Helmet, Shield, Age, Empyrean Cataclysmic Firebreath, Forged Stricken, Agony, Frigid Helmet, Heal, Wolf, Earth Fighter Kraken, Amulet, Miracle Wall, Frozen Undead Phoenix of the Void, Wolf, Troll, Drain, Snow Nameless Phoenix of Hate]
277,Ardent Nature Lethargy, Firebreath, Frozen Rogue Goblin, Magi, Frozen Fighter Hydra, Bracers, Shield, Revive, Aura King Hydra, Shimmering Amulet, Frozen Rogue Giant of the Frozen Castle, Troll, Berserker, Ghoul, Chimeric Ghost Wand, Infuriate, Warlock, Magi, Blight, Ring, Warlock, Spider, Paladin, Drain, Dark Thief Orc, Forged Deathgrip, Snow Queen Hydra, Dark Knight Ogre of the West, Frozen Thief Goblin, Gloom Ring, Snow Rogue Cyclops, Skin-Walker, Invert, Frozen Queen Orc, Troll, Earth Chaos Wizard of the Shadows, Death King Griffin, Irate Chimeric Alacrity, Haste, Skin-Walker, Earth Lord Hydra, Paladin, Life Fire, Snow King Orc, Lethargy]
278,Skin-Walker, Lunar Bracers, Light Grand Wizard of the Sky, Frozen King Hydra, Grim Potion, Burst, Urgent Gloom Fury, Aura Grand Wizard of the Light, Ardent Dark Frost, Light Grand Demon of the Sky, Fireball, Assault, Frozen Time Dragon of the Void, Miracle Flight, Dark Monk Orc, Invert, Light Grand Demon of the Sky, Miracle Shield, Fairy, Shield, Shrink, Cataclysmic Shield, Ghoul, Zealous Lunar Heal, Light Merchant Dwarf of the Border, Strength, Snow Rogue Elf of the Polar Woods, Shade, Eagle, Zealous Gloom Alacrity, Snow Monk Orc, Magi, Aura Thief Griffin, Snow Thief Kraken, Sword, Dark Undead Phoenix of Illusion, Gale, Frenzy, Instant Frigid Drain, Death Grand Demon of the Dead, Death Undead Oni of the Arctic Blizzards, Frozen Chaos Demon of the Void, Magi, Light Rogue Hydra, Fire]
279,Ardent Life Boots, Berserker, Ghost Wand, Frozen Thief Orc, Shield, Warlock, Snow Queen Griffin, Troll, Gauntlet, Magi, Magi, Paladin, Ghoul, Potion, Agony, Age, Wolf, Ghoul, Instant Frigid Drain, Deathgrip, Earth Warrior Kraken, Spider, Fury, Skin-Walker, Gravitation, Freeze, Fairy, Paladin, Sword, Light Queen Hydra, Shimmering Stricken, Troll, Dark Priest Cyclops, Skin-Walker, Blight, Spider, Paladin, Berserker, Paladin, Forged Agony, Spider, Aura King Hydra, Magi, Magi, Revive]
3465,Magi, Paladin, Magi, Lunar Greaves, Dark Time Phoenix of Illusion, Frigid Haste, Agony, Berserker, Skin-Walker, Solar Pandemonium, Death Lord Cyclops, Fury, Nature Frost, Magi, Urgent Corpse Stricken, Troll, Paladin, Dark Rogue Kraken, Troll, Death Priest Giant of the Haven, Solar Age, Wolf, Dark King Orc, Spider, Haste, Warlock, Skin-Walker, Shade, Death Monk Dwarf of the Bright Mountains, Shimmering Strength, Snow Time Phoenix of Hate, Alacrity, Eagle, Blight, Wolf, Pandemonium, Necro Rage, Mighty Chimeric Lightning, Troll, Light Rogue Kraken, Spider, Berserker, Firebreath, Frozen Monk Dwarf of the Haven, Troll]
3211,Aura Fighter Hydra, Shimmering Deathgrip, Snow Queen Kraken, Eagle, Burn, Ardent Oblivion Sorrow, Dark Stun, Aura Queen Hydra, Frozen Undead Elf of the Swamp, Nimble Shade, Chimeric Helm, Troll, Snow Rogue Oni of the Border, Earth Warrior Griffin, Earth Lord Oni of the Eastern Skies, Frenzy, Tome, Maelstrom, Life Ghost Wand, Troll, Lunar Fireball, Spider, Ghoul, Light Fighter Goblin, Corpse Belt, Urgent Gloom Torment, Haste, Urgent Victory Stricken, Troll, Sorrow Staff, Deathgrip, Paladin, Revive, Eagle, Earth Nameless Dragon of the Shadows, Blight, Dark Thief Ogre of the Mountains, Urgent Nimble Hypnosis, Warlock, Vortex, Ghoul, Sorrow, Berserker, Aura Knight Goblin, Shield]
1780,Sigil, Warlock, Mighty Miracle Stricken, Miracle Amulet, Ardent Chimeric Freeze, Berserker, Haste, Sorrow, Snow Undead Cyclops, Nature Strength, Skin-Walker, Eagle, Aura Undead Cyclops, Boots, Berserker, Potion, Fireball, Cataclysmic Vortex, Berserker, Firebreath, Shade, Urgent Sorrow Flight, Earth Undead Goblin, Cataclysmic Divine Robe, Dark Grand Wizard of Illusion, Irate Miracle Burst, Magi, Frozen Queen Hydra, Fairy, Gale, Wolf, Gale, Light Knight Goblin, Alacrity, Snow Ancient Demon of Hate, Fairy, Shield, Dark Queen Cyclops, Heal, Spider, Miracle Stricken, Wolf, Dire Gloom Firebreath, Warlock, Wolf]
2146,Belt, Blight, Corpse Shield, Wolf, Sigil, Skin-Walker, Forged Deathgrip, Sorrow Alacrity, Victory Blight, Pandemonium, Aura Undead Cyclops, Shrink, Freeze, Fairy, Frozen Merchant Orc, Pandemonium, Warlock, Fairy, Torment, Urgent Frigid Frost, Warlock, Warlock, Nimble Gauntlet, Nature Strength, Flight, Shield, Wall, Ghoul, Troll, Alacrity, Fairy, Ghoul, Rage, Sword, Wolf, Wolf, Lethargy, Ghoul, Dark Undead Giant of the Eternal Land, Solar Agony, Ghoul, Empyrean Sorrow Scythe, Stricken, Troll, Frozen Undead Dragon of the Void]
2268,Solar Strength, Dark Priest Goblin, Revive, Spider, Frost, Fairy, Shade, Blight, Gale, Sorrow, Light Knight Elf of the Low Hills, Blight, Flight, Wolf, Spider, Wolf, Wolf, Magi, Ghoul, Magi, Shrink, Life Rage, Warlock, Aura Rogue Orc, Grim Sorrow, Deathgrip, Warlock, Death Merchant Kraken, Shield, Nimble Drain, Skin-Walker, Vortex, Skin-Walker, Aura Priest Kraken, Berserker, Nature Frenzy, Heal, Berserker, Vortex, Skin-Walker, Berserker, Earth Knight Kraken, Spider, Paladin, Frenzy]
2269,Aura Warrior Goblin, Wolf, Stun, Eagle, Dire Victory Belt, Warlock, Stun, Snow Fighter Hydra, Magi, Magi, Frost, Flight, Rage, Earth Ancient Demon of the Shadows, Warlock, Maelstrom, Invisibility, Burn, Warlock, Urgent Chimeric Flight, Snow King Orc, Instant Hateful Strength, Oblivion Shade, Nature Revive, Light Queen Dwarf of the Polar Woods, Wolf, Sorrow Rage, Vortex, Eagle, Skin-Walker, Eagle, Dark Undead Elf of the Border, Magi, Clever Nature Fireball, Ghoul, Magi, Frost, Hypnosis, Belt, Frozen Monk Elf of the Eternal Land, Snow Time Phoenix of Hate, Drain, Maelstrom, Death Rogue Griffin, Shield]
